"Start_Date","End_Date","Station","Parent_Trail_LongName","Segment","Survey_Start_Time","Survey_End_Time","Surveyors","Parent_Trail","Seg_dist_m","Snake_ID","Distance_From_Trail_m","Diet_Type","Diet_Type_3categories","Family","Genus","Species","Common_Name","Temperature_at_Time_of_Detection","Humidity_at_Time_of_Detection"
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUMA-01","8:12 PM","11:04 PM","O,J,JP","Puma",750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-01","8:12 PM","11:04 PM","O,J,JP","Puma Plot",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-02","8:12 PM","11:04 PM","O,J,JP","Puma Plot",652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-03","8:12 PM","11:04 PM","O,J,JP","Puma Plot",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-04","8:12 PM","11:04 PM","O,J,JP","Puma Plot",411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-07","8:12 PM","11:04 PM","O,J,JP","Puma Plot",143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-05","8:12 PM","11:04 PM","O,J,JP","Puma Plot",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-08","8:12 PM","11:04 PM","O,J,JP","Puma Plot",139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-23,2025-06-23,"TBS","Puma-Puma Plot","PUPL-06","8:12 PM","11:04 PM","O,J,JP","Puma Plot",139,"SK72",1.4,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",83,82.4
2025-06-21,2025-06-21,"TBS","Parahuaco","PARA-01","8:43 PM","11:53 PM","O,J,JP","Parahuaco",3522,"SK71",4.5,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",74.5,94.6
2025-06-20,2025-06-20,"TBS","Guacamayo-Puma-Harpia-Chorongo","GUAC-03","8:23 PM","11:07 PM","O,J,JP","Guacamayo",279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-20,2025-06-20,"TBS","Guacamayo-Puma-Harpia-Chorongo","PUMA-01","8:23 PM","11:07 PM","O,J,JP","Puma",750,"SK68",0.7,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",79.1,83.7
2025-06-20,2025-06-20,"TBS","Guacamayo-Puma-Harpia-Chorongo","PUMA-02","8:23 PM","11:07 PM","O,J,JP","Puma",388,"SK69",5,"no_mammals","no_mammals","Colubridae","Chironius","multiventris","South_American_Sipo",77.4,88.1
2025-06-20,2025-06-20,"TBS","Guacamayo-Puma-Harpia-Chorongo","HARP-05","8:23 PM","11:07 PM","O,J,JP","Harpia",740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-20,2025-06-20,"TBS","Guacamayo-Puma-Harpia-Chorongo","TCHO-01","8:23 PM","11:07 PM","O,J,JP","Chorongo",481,"SK70",0.6,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",80.1,85.3
2025-06-18,2025-06-18,"YRS","Mirador","MIRA-04","8:47 PM","10:56 PM","O,J,Vicente,Nora,Dillon,Peter","Mirador",760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-18,2025-06-18,"YRS","Mirador","MIRA-03","8:47 PM","10:56 PM","O,J,Vicente,Nora,Dillon,Peter","Mirador",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-18,2025-06-18,"YRS","Mirador","MIRA-02","8:47 PM","10:56 PM","O,J,Vicente,Nora,Dillon,Peter","Mirador",592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-18,2025-06-18,"YRS","Mirador","MIRA-01","8:47 PM","10:56 PM","O,J,Vicente,Nora,Dillon,Peter","Mirador",550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17,2025-06-17,"YRS","Forest Plot Perimeter","FPPE-03","8:17 PM","11:35 PM","O,J","Forest Plot Perimeter",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17,2025-06-17,"YRS","Forest Plot Perimeter","FPPE-04","8:17 PM","11:35 PM","O,J","Forest Plot Perimeter",662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17,2025-06-17,"YRS","Forest Plot Perimeter","FPPE-05","8:17 PM","11:35 PM","O,J","Forest Plot Perimeter",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-17,2025-06-17,"YRS","Forest Plot Perimeter","FPPE-02","8:17 PM","11:35 PM","O,J","Forest Plot Perimeter",2520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","TORR-01","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Torre",900,"SK65",0.5,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",77.2,94.4
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","TORR-01","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Torre",900,"SK66",0.5,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",77.2,94.4
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","FPPE-06","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Forest Plot Perimeter",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","FPPE-03","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Forest Plot Perimeter",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","FPIN-01","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Forest Plot Interior",1053,"SK67",2,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",76.2,96.2
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","FPPE-05","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Forest Plot Perimeter",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-15,2025-06-15,"YRS","Torre-Forest Plot Perimeter-Forest Plot Interior-Forest Plot Perimeter","FPPE-01","8:34 PM","11:24 PM","O,J,Tristan,Fenton,Nora","Forest Plot Perimeter",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","BOTA-01","8:04 PM","10:40 PM","O,J","Botanico",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","TINA-01","8:04 PM","10:40 PM","O,J","Tinamou",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","TINA-02","8:04 PM","10:40 PM","O,J","Tinamou",509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","NAPO-02","8:04 PM","10:40 PM","O,J","Napo",419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","NAPO-03","8:04 PM","10:40 PM","O,J","Napo",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","BARI-02","8:04 PM","10:40 PM","O,J","Bariso",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","TIMA-01","8:04 PM","10:40 PM","O,J","Timatai",128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","NAPO-01","8:04 PM","10:40 PM","O,J","Napo",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","PANT-01","8:04 PM","10:40 PM","O,J","Pantano",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","BOTA-03","8:04 PM","10:40 PM","O,J","Botanico",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","BOTA-02","8:04 PM","10:40 PM","O,J","Botanico",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-14,2025-06-14,"YRS","Botanico-Tinamou-Napo-Bariso-Timatai-Napo-Pantano-Botanico-Gran Ficus","GRFI-01","8:04 PM","10:40 PM","O,J","Gran Ficus",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","GAWA-01","8:01 PM","10:53 PM","O,J","Gawape",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","GAWA-02","8:01 PM","10:53 PM","O,J","Gawape",650,"SK63",0.3,"no_mammals","no_mammals","Colubridae","Drymobius","rhombifer","Diamond_Racer",81.7,82.5
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","GAWA-02","8:01 PM","10:53 PM","O,J","Gawape",650,"SK64",1.1,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",81,85.4
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","GAWA-03","8:01 PM","10:53 PM","O,J","Gawape",692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","YCHO-02","8:01 PM","10:53 PM","O,J","Chorongo",691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","KINK-01","8:01 PM","10:53 PM","O,J","Kinkajou",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","NAPO-05","8:01 PM","10:53 PM","O,J","Napo",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","TUCA-01","8:01 PM","10:53 PM","O,J","Tucan",240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-12,2025-06-12,"YRS","Gawape-Chorongo-Kinkajou-Napo-Tucan-Garza","GARZ-01","8:01 PM","10:53 PM","O,J","Garza",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-10,2025-06-10,"YRS","Ceiba-Peru","CEIB-01","8:07 PM","10:33 PM","O,J","Ceiba",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-10,2025-06-10,"YRS","Ceiba-Peru","PERU-01","8:07 PM","10:33 PM","O,J","Peru",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-10,2025-06-10,"YRS","Ceiba-Peru","PERU-02","8:07 PM","10:33 PM","O,J","Peru",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-10,2025-06-10,"YRS","Ceiba-Peru","PERU-03","8:07 PM","10:33 PM","O,J","Peru",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-10,2025-06-10,"YRS","Ceiba-Peru","PERU-04","8:07 PM","10:33 PM","O,J","Peru",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-10,2025-06-10,"YRS","Ceiba-Peru","PERU-05","8:07 PM","10:33 PM","O,J","Peru",301,"SK62",1.5,"no_mammals","no_mammals","Colubridae","Leptodeira","approximans","Upper_Amazon_Cat-eyed_Snake",79.2,85.7
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","YCHO-01","8:15 PM","11:03 PM","O,J","Chorongo",1230,"SK57",1.4,"no_mammals","no_mammals","Colubridae","Hydrops","triangularis","Triangle_Watersnake",77.3,88.2
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","YCHO-01","8:15 PM","11:03 PM","O,J","Chorongo",1230,"SK58",6.8,"consumes_mammals","mixed","Viperidae","Bothrops","bilineatus","Two-lined_Forest_Pitviper",80.5,88.4
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","KINK-01","8:15 PM","11:03 PM","O,J","Kinkajou",321,"SK59",1.4,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",76.4,89.7
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","KINK-01","8:15 PM","11:03 PM","O,J","Kinkajou",321,"SK60",5.7,"consumes_mammals","mostly_mammals","Boidae","Corallus","hortulanus","Amazon_Tree_Boa",76.9,88.6
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","NAPO-04","8:15 PM","11:03 PM","O,J","Napo",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","BARI-02","8:15 PM","11:03 PM","O,J","Bariso",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","BARI-01","8:15 PM","11:03 PM","O,J","Bariso",340,"SK61",3.2,"consumes_mammals","mixed","Colubridae","Chironius","fuscus","Brown_Sipo",79,90.2
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","TINA-01","8:15 PM","11:03 PM","O,J","Tinamou",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-09,2025-06-09,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","BOTA-01","8:15 PM","11:03 PM","O,J","Botanico",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-07,2025-06-07,"TBS","Guacamayo-Danta-Lago","GUAC-01","7:59 PM","10:26 PM","O,J","Guacamayo",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-07,2025-06-07,"TBS","Guacamayo-Danta-Lago","GUAC-02","7:59 PM","10:26 PM","O,J","Guacamayo",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-07,2025-06-07,"TBS","Guacamayo-Danta-Lago","DANT-01","7:59 PM","10:26 PM","O,J","Danta",591,"SK56",1.9,"consumes_mammals","mixed","Viperidae","Bothrops","bilineatus","Two-lined_Forest_Pitviper",79,87.9
2025-06-07,2025-06-07,"TBS","Guacamayo-Danta-Lago","LAGO-01","7:59 PM","10:26 PM","O,J","Lago",719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MAPO-02","8:08 PM","11:02 PM","O,J","Matapalo",170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MAPO-03","8:08 PM","11:02 PM","O,J","Matapalo",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MURC-01","8:08 PM","11:02 PM","O,J","Murcielago",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MURC-02","8:08 PM","11:02 PM","O,J","Murcielago",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","PUEN-01","8:08 PM","11:02 PM","O,J","Puentes",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MAPO-04","8:08 PM","11:02 PM","O,J","Matapalo",387,"SK55",3.5,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",75.5,90.9
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MAPO-05","8:08 PM","11:02 PM","O,J","Matapalo",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","MAPO-06","8:08 PM","11:02 PM","O,J","Matapalo",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","CHIO-03","8:08 PM","11:02 PM","O,J","Chichico",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-06,2025-06-06,"TBS","Matapalo-Murcielago-Puentes-Matapalo-Chichico-Numa","NUMA-02","8:08 PM","11:02 PM","O,J","Numa",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-04,2025-06-04,"TBS","Anaconda-Lago","ANAC-01","8:12 PM","10:32 PM","O,J,T","Anaconda",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-04,2025-06-04,"TBS","Anaconda-Lago","LAGO-02","8:12 PM","10:32 PM","O,J,T","Lago",1450,"SK53",1.6,"consumes_mammals","mixed","Colubridae","Oxyrhopus","occipitalis","Yellow-headed_Flame_Snake",79.2,85.7
2025-06-04,2025-06-04,"TBS","Anaconda-Lago","LAGO-02","8:12 PM","10:32 PM","O,J,T","Lago",1450,"SK54",2,"no_mammals","no_mammals","Colubridae","Drepanoides","anomalus","Black-collared_Snake",79.7,84.7
2025-06-03,2025-06-03,"TBS","Numa-Chichico","NUMA-01","8:49 PM","11:05 PM","O,J","Numa",290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-03,2025-06-03,"TBS","Numa-Chichico","CHIO-03","8:49 PM","11:05 PM","O,J","Chichico",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-03,2025-06-03,"TBS","Numa-Chichico","CHIO-02","8:49 PM","11:05 PM","O,J","Chichico",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-06-03,2025-06-03,"TBS","Numa-Chichico","CHIO-01","8:49 PM","11:05 PM","O,J","Chichico",609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","TINA-01","8:07 PM","10:19 PM","O,T,A","Tinamou",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","TINA-02","8:07 PM","10:19 PM","O,T,A","Tinamou",509,"SK48",0.2,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",75.9,90.3
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","TINA-02","8:07 PM","10:19 PM","O,T,A","Tinamou",509,"SK49",2.3,"no_mammals","no_mammals","Colubridae","Dendrophidion","dendrophis","Olive_Forest_Racer",75.9,90.3
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","TINA-02","8:07 PM","10:19 PM","O,T,A","Tinamou",509,"SK50",2.8,"no_mammals","no_mammals","Colubridae","Xenoxybelis","argenteus","Striped_Sharpnose_Snake",74.8,93.3
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","NAPO-02","8:07 PM","10:19 PM","O,T,A","Napo",419,"SK51",1,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",74.4,93.6
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","NAPO-02","8:07 PM","10:19 PM","O,T,A","Napo",419,"SK52",1.6,"no_mammals","no_mammals","Colubridae","Leptodeira","approximans","Upper_Amazon_Cat-eyed_Snake",75.1,92.9
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","NAPO-01","8:07 PM","10:19 PM","O,T,A","Napo",135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","PANT-01","8:07 PM","10:19 PM","O,T,A","Pantano",103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","BOTA-03","8:07 PM","10:19 PM","O,T,A","Botanico",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","BOTA-02","8:07 PM","10:19 PM","O,T,A","Botanico",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,2024-08-01,"YRS","Tinamou-Napo-Pantano-Botanico-Gran Ficus","GRFI-01","8:07 PM","10:19 PM","O,T,A","Gran Ficus",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31,"YRS","Torre-Forest Plot North Edge-Forest Plot Interior","TORR-01","8:38 PM","11:53 PM","O,M","Torre",900,"SK46",5,"no_mammals","no_mammals","Colubridae","Imantodes","cenchoa","Common_Blunt-headed_Tree_Snake",77.3,93.3
2024-07-31,2024-07-31,"YRS","Torre-Forest Plot North Edge-Forest Plot Interior","FPPE-06","8:38 PM","11:53 PM","O,M","Forest Plot Perimeter",69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31,"YRS","Torre-Forest Plot North Edge-Forest Plot Interior","FPPE-03","8:38 PM","11:53 PM","O,M","Forest Plot Perimeter",88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-31,2024-07-31,"YRS","Torre-Forest Plot North Edge-Forest Plot Interior","FPIN-01","8:38 PM","11:53 PM","O,M","Forest Plot Interior",1053,"SK47",1.7,"consumes_mammals","mixed","Colubridae","Oxyrhopus","vanidicus","Impostor_Flame_Snake",76.7,93.7
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","YCHO-01","8:20 PM","10:48 PM","O,T","Chorongo",1230,"SK44",1,"consumes_mammals","mostly_mammals","Boidae","Corallus","batesii","Bates'_Emerald_Tree_Boa",81.4,86
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","YCHO-01","8:20 PM","10:48 PM","O,T","Chorongo",1230,"SK45",4.3,"no_mammals","no_mammals","Colubridae","Leptodeira","approximans","Upper_Amazon_Cat-eyed_Snake",81.6,83.1
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","KINK-01","8:20 PM","10:48 PM","O,T","Kinkajou",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","NAPO-04","8:20 PM","10:48 PM","O,T","Napo",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","BARI-02","8:20 PM","10:48 PM","O,T","Bariso",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","BARI-01","8:20 PM","10:48 PM","O,T","Bariso",340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","TINA-01","8:20 PM","10:48 PM","O,T","Tinamou",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,2024-07-29,"YRS","Chorongo-Kinkajou-Napo-Bariso-Tinamou-Botanico","BOTA-01","8:20 PM","10:48 PM","O,T","Botanico",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-28,2024-07-28,"YRS","Peru-Ceiba","PERU-05","8:27 PM","11:31 PM","O,M","Peru",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-28,2024-07-28,"YRS","Peru-Ceiba","PERU-04","8:27 PM","11:31 PM","O,M","Peru",259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-28,2024-07-28,"YRS","Peru-Ceiba","PERU-03","8:27 PM","11:31 PM","O,M","Peru",175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-28,2024-07-28,"YRS","Peru-Ceiba","PERU-02","8:27 PM","11:31 PM","O,M","Peru",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-28,2024-07-28,"YRS","Peru-Ceiba","PERU-01","8:27 PM","11:31 PM","O,M","Peru",250,"SK43",1.5,"no_mammals","no_mammals","Colubridae","Dendrophidion","dendrophis","Olive_Forest_Racer",76.8,87.3
2024-07-28,2024-07-28,"YRS","Peru-Ceiba","CEIB-01","8:27 PM","11:31 PM","O,M","Ceiba",490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-26,2024-07-26,"YRS","Gawape-Garza-Tucan-Napo-Kinkajou-Chorongo-Tucan-Gawape","GAWA-01","8:02 PM","10:54 PM","O,A","Gawape",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
